,cep_5_digitos,cidade,uf,lat,lon
12183,59037,Natal,RN,-5.805398,-35.2080905
12184,60115,Fortaleza,CE,-3.7304512,-38.5217989
12185,23953,Angra dos Reis,RJ,-23.0063966,-44.316326
12186,88085,Florianópolis,SC,-27.5973002,-48.5496098
12187,97250,Nova Palma,RS,-29.4711081,-53.4693751
12188,74584,Goiânia,GO,-16.680882,-49.2532691
12189,13560,São Carlos,SP,-22.0180395,-47.891154
12190,96880,Vera Cruz,RS,-29.7157235,-52.5007403
12191,88343,Camboriú,SC,-27.0273601,-48.6535657
12192,55019,Caruaru,PE,-8.2829702,-35.9722852
12193,89940,Guarujá do Sul,SC,-26.3850268,-53.527794
12194,35362,Águas Férreas,MG,-20.10719945,-42.603036331095545
12195,58748,Água Branca,PB,-7.5151046,-37.6394034
12196,59258,Serrinha,RN,-6.2783153,-35.4958285
12197,57910,Matriz de Camaragibe,AL,-9.154373,-35.524302
12198,62115,Forquilha,CE,-3.799447,-40.263405
12199,04755,São Paulo,SP,-23.5506507,-46.6333824
12200,85864,Foz do Iguaçu,PR,-25.5401479,-54.5858139
12201,28340,Boa Ventura,RJ,-22.2857565,-42.5062789
12202,71640,Brasília,DF,-15.7934036,-47.8823172
12203,87701,Paranavaí,PR,-23.08165,-52.461724
12204,38413,Uberlândia,MG,-18.9188041,-48.2767837
12205,36610,Pequeri,MG,-21.8369971,-43.1207799
12206,57900,Porto Calvo,AL,-9.051948,-35.398653
12207,11431,Guarujá,SP,-23.9927768,-46.2558332
12208,69850,Boca do Acre,AM,-8.7553487,-67.3930873
12209,74710,Goiânia,GO,-16.680882,-49.2532691
12210,47827,Roda Velha,BA,-12.7568656,-45.9486489
12211,15810,Catanduva,SP,-21.1331035,-48.9712817
12212,06412,Barueri,SP,-23.5112184,-46.8764612
12213,73809,Formosa,GO,-15.5492443,-47.3301212
12214,24751,São Gonçalo,RJ,-22.8219014,-43.0309252
12215,49565,Macambira,SE,-10.6657963,-37.5396488
12216,59178,Tibau do Sul,RN,-6.1872965,-35.0905246
12217,12522,Guaratinguetá,SP,-22.8057839,-45.1908926
12218,27520,Resende,RJ,-22.4683626,-44.4463494
12219,76961,Cacoal,RO,-11.4333,-61.4420502
12220,06075,Osasco,SP,-23.5324859,-46.7916801
12221,13616,Leme,SP,-22.1859721,-47.389764
12222,79101,Campo Grande,MS,-20.4640173,-54.6162947
12223,14094,Ribeirão Preto,SP,-21.178333,-47.8066671
12224,29714,Colatina,ES,-19.5346732,-40.6287836
12225,12093,Taubaté,SP,-23.031448,-45.5612792
12226,75370,Goianira,GO,-16.5001973,-49.4254788
12227,95720,Garibaldi,RS,-29.2562253,-51.5269167
12228,05867,São Paulo,SP,-23.5506507,-46.6333824
12229,51335,Recife,PE,-8.0584933,-34.8848193
12230,18935,Espírito Santo do Turvo,SP,-22.6939723,-49.4295067
12231,18707,Avaré,SP,-23.1045215,-48.9259103
12232,64074,Teresina,PI,-5.0896403,-42.809588
12233,69104,Itacoatiara,AM,-3.1477898,-58.4461041
12234,68038,Santarém,PA,-2.438489,-54.699611
12235,17650,Herculândia,SP,-22.004508,-50.3862746
12236,45993,Teixeira de Freitas,BA,-17.5376644,-39.7458096
12237,25990,Teresópolis,RJ,-22.4164578,-42.975194
12238,12053,Taubaté,SP,-23.031448,-45.5612792
12239,69098,Manaus,AM,-3.1316333,-59.9825041
12240,20091,Rio de Janeiro,RJ,-22.9110137,-43.2093727
12241,19400,Presidente Venceslau,SP,-21.877116,-51.8451047
12242,05836,São Paulo,SP,-23.5506507,-46.6333824
12243,25924,Magé,RJ,-22.6604221,-43.0426162
12244,11350,São Vicente,SP,-23.9603686,-46.3847024
12245,36152,Goianá,MG,-21.5375,-43.2014
12246,57100,Rio Largo,AL,-9.477829,-35.839435
12247,64001,Teresina,PI,-5.0896403,-42.809588
12248,07904,Francisco Morato,SP,-23.2817308,-46.7448996
12249,76807,Porto Velho,RO,-8.7494525,-63.8735438
12250,88760,Rio Fortuna,SC,-28.0792066,-49.23651319036021
12251,13730,Mococa,SP,-21.464731,-47.002405
12252,45340,Itaquara,BA,-13.4464331,-39.9384891
12253,71936,Brasília,DF,-15.7934036,-47.8823172
12254,95054,Caxias do Sul,RS,-29.1684951,-51.1796197
12255,36426,Cristiano Otoni,MG,-20.8324096,-43.8053057
12256,58119,São Sebastião de Lagoa de Roça,PB,-7.1051675,-35.867966
12257,78675,Ribeirão Cascalheira,MT,-12.936738,-51.824421
12258,93336,Novo Hamburgo,RS,-29.6905705,-51.1429035
12259,12216,São José dos Campos,SP,-23.1860383,-45.8866816
12260,05338,São Paulo,SP,-23.5506507,-46.6333824
12261,06648,Jandira,SP,-23.5282246,-46.902003
12262,45550,Ubatã,BA,-14.212002,-39.5245924
12263,37147,Divino Espírito Santo,MG,-21.1899641,-46.090370347088594
12264,93806,Sapiranga,RS,-29.6392382,-51.0068586
12265,08572,Itaquaquecetuba,SP,-23.4754492,-46.3514033
12266,13328,Salto,SP,-23.1989983,-47.2913682
12267,22720,Rio de Janeiro,RJ,-22.9110137,-43.2093727
12268,17513,Marília,SP,-22.217108,-49.95006
12269,35177,Antônio Dias,MG,-19.6525,-42.872778
12270,59590,São Bento do Norte,RN,-5.0643426,-36.041433
12271,99890,Maximiliano de Almeida,RS,-27.6326512,-51.8046768
12272,19140,Presidente Prudente,SP,-22.1225167,-51.3882528
12273,26440,Japeri,RJ,-22.6427642,-43.6533831
12274,49507,Itabaiana,SE,-10.6856197,-37.4270517
12275,12504,Guaratinguetá,SP,-22.8057839,-45.1908926
12276,29066,Vitória,ES,-20.3200917,-40.3376682
12277,57306,Arapiraca,AL,-9.754866,-36.661471
12278,65030,São Luís,MA,-2.5295265,-44.2963942
12279,07434,Arujá,SP,-23.396266,-46.3175449
12280,59152,Parnamirim,RN,-5.9153334,-35.2679913
12281,93348,Novo Hamburgo,RS,-29.6905705,-51.1429035
12282,57014,Maceió,AL,-9.6476843,-35.7339264
12283,05518,São Paulo,SP,-23.5506507,-46.6333824
12284,74655,Goiânia,GO,-16.680882,-49.2532691
12285,25887,Jamapará,RJ,25.0857252,75.9639251
12286,64033,Teresina,PI,-5.0896403,-42.809588
12287,56915,Serra Talhada,PE,-7.9867805,-38.2920294
12288,24866,Itaboraí,RJ,-22.7496231,-42.8557428
12289,53990,Fernando de Noronha,PE,-3.8545643,-32.37861623300567
12290,58824,Santa Cruz,PB,-6.8293159,-38.1496275
12291,36062,Juiz de Fora,MG,-21.7609533,-43.3501129
12292,65301,Santa Inês,MA,-3.6647821,-45.3826869
12293,79570,Aparecida do Taboado,MS,-20.0840304,-51.1013943
12294,75103,Anápolis,GO,-16.3332828,-48.9525756
12295,15700,Jales,SP,-20.2671767,-50.5492435
12296,64930,Gilbués,PI,-9.8295491,-45.3389933
12297,12042,Taubaté,SP,-23.031448,-45.5612792
12298,59127,Natal,RN,-5.805398,-35.2080905
12299,43825,Candeias,BA,-12.6693806,-38.5406462
12300,85139,Bom Sucesso,PR,-23.7101968,-51.7661597
12301,65061,São Luís,MA,-2.5295265,-44.2963942
12302,63520,Orós,CE,-6.2427541,-38.9141151
12303,27275,Volta Redonda,RJ,-22.5225497,-44.1040128
12304,68628,Paragominas,PA,-2.99564,-47.3548942
12305,95980,Anta Gorda,RS,-28.9718745,-52.0069187
12306,75460,Nerópolis,GO,-16.4069816,-49.219438
12307,89888,Caibi,SC,-27.0751925,-53.2502133
12308,28020,Campos dos Goytacazes,RJ,-21.7558619,-41.3326895
12309,87800,Rondon,PR,-23.4171839,-52.7722221
12310,29460,Bom Jesus do Norte,ES,-21.1254776,-41.6711646
12311,65962,Jenipapo dos Vieiras,MA,-5.3679814,-45.6348267
12312,36033,Juiz de Fora,MG,-21.7609533,-43.3501129
12313,64370,Prata do Piauí,PI,-5.6692702,-42.2067899
12314,58770,Coremas,PB,-7.0175897,-37.9465062
12315,23830,Itaguaí,RJ,-22.8629597,-43.775322
12316,12030,Taubaté,SP,-23.031448,-45.5612792
12317,08831,Mogi das Cruzes,SP,-23.5234284,-46.1926671
12318,44008,Feira de Santana,BA,-12.2578934,-38.9598047
12319,40295,Salvador,BA,-12.9822499,-38.4812772
12320,57690,Atalaia,AL,-23.1513833,-52.0529697
12321,63765,Sucesso,CE,-4.9434285,-40.5374686
12322,72879,Valparaíso de Goiás,GO,-16.0686394,-47.9764907
12323,77903,Luzinópolis,TO,-6.1918183,-47.8562036
12324,97504,Uruguaiana,RS,-29.7560726,-57.0867546
12325,35215,São Sebastião da Vala,MG,-19.7799944,-41.26179510781938
12326,38325,Chaveslândia,MG,-19.077839,-50.300412224055435
12327,29850,Ecoporanga,ES,-18.3720918,-40.8321351
12328,12850,Bananal,SP,-22.6828195,-44.3221095
12329,77593,Mateiros,TO,-10.5462254,-46.417423
12330,25645,Petrópolis,RJ,-22.5075743,-43.1785356
12331,13040,Campinas,SP,-22.90556,-47.06083
12332,68373,Altamira,PA,-3.204065,-52.209961
12333,14312,Batatais,SP,-20.892867,-47.592149
12334,97578,Sant'Ana do Livramento,RS,-30.8894097,-55.5317694
12335,99160,Gentil,RS,-28.4319165,-52.0348748
12336,59075,Natal,RN,-5.805398,-35.2080905
12337,60442,Fortaleza,CE,-3.7304512,-38.5217989
12338,47560,Brotas de Macaúbas,BA,-12.0019007,-42.6257506
12339,65067,São Luís,MA,-2.5295265,-44.2963942
12340,28755,Visconde de Imbé,RJ,-22.0647654,-42.1563714
12341,19041,Presidente Prudente,SP,-22.1225167,-51.3882528
12342,60741,Fortaleza,CE,-3.7304512,-38.5217989
12343,41906,Salvador,BA,-12.9822499,-38.4812772
12344,96445,Aceguá,RS,-31.8695131,-54.1615593
12345,40318,Salvador,BA,-12.9822499,-38.4812772
12346,22430,Rio de Janeiro,RJ,-22.9110137,-43.2093727
12347,69087,Manaus,AM,-3.1316333,-59.9825041
12348,31585,Belo Horizonte,MG,-19.9227318,-43.9450948
12349,20521,Rio de Janeiro,RJ,-22.9110137,-43.2093727
12350,93347,Novo Hamburgo,RS,-29.6905705,-51.1429035
12351,91440,Porto Alegre,RS,-30.0324999,-51.2303767
12352,70234,Brasília,DF,-15.7934036,-47.8823172
12353,26155,Belford Roxo,RJ,-22.7667284,-43.4033603
12354,15043,São José do Rio Preto,SP,-20.8125851,-49.3804212
12355,33938,Ribeirão das Neves,MG,-19.7672898,-44.0875436
12356,12412,Pindamonhangaba,SP,-22.9340165,-45.462938
12357,47220,Campo Alegre de Lourdes,BA,-9.5160326,-43.0101338
12358,09390,Mauá,SP,-23.6669527,-46.4616922
12359,61659,Caucaia,CE,-3.7300563,-38.6593082
12360,28175,Travessão,RJ,-21.6064113,-41.3099832
12361,60768,Fortaleza,CE,-3.7304512,-38.5217989
12362,75955,Indiara,GO,-17.1387389,-49.9861621
12363,60820,Fortaleza,CE,-3.7304512,-38.5217989
12364,68180,Itaituba,PA,-4.2625218,-55.9878139
12365,37195,Santana da Vargem,MG,-21.2491719,-45.5068185
12366,13322,Salto,SP,-23.1989983,-47.2913682
12367,80730,Curitiba,PR,-25.4295963,-49.2712724
12368,11040,Santos,SP,-23.960833,-46.333889
12369,24933,Maricá,RJ,-22.9057478,-42.789831397132616
12370,70351,Brasília,DF,-15.7934036,-47.8823172
12371,13507,Rio Claro,SP,-22.4100108,-47.5603933
12372,59378,São José do Seridó,RN,-6.4488139,-36.878528
12373,21031,Rio de Janeiro,RJ,-22.9110137,-43.2093727
12374,13304,Itu,SP,-23.2638828,-47.298892
12375,73980,Damianópolis,GO,-14.5603809,-46.1780241
12376,07115,Guarulhos,SP,-23.4430602,-46.524459
12377,55495,Agrestina,PE,-8.4558021,-35.9442663
12378,45208,Jequié,BA,-13.8604033,-40.0719627
12379,62050,Sobral,CE,-3.6879135,-40.3456372
12380,74353,Goiânia,GO,-16.680882,-49.2532691
12381,57086,Maceió,AL,-9.6476843,-35.7339264
12382,79830,Dourados,MS,-22.2206145,-54.812208
12383,74433,Goiânia,GO,-16.680882,-49.2532691
12384,32685,Betim,MG,-19.968056,-44.198333
12385,15604,Fernandópolis,SP,-20.2825647,-50.2500762
12386,24931,Maricá,RJ,-22.9057478,-42.789831397132616
12387,77435,Gurupi,TO,-11.72794,-49.068046
12388,75259,Senador Canedo,GO,-16.7013233,-49.0914921
12389,72610,Brasília,DF,-15.7934036,-47.8823172
12390,12460,Campos do Jordão,SP,-22.7395263,-45.5912829
12391,29138,Araçatiba,ES,-20.454773000000003,-40.549510854118274
12392,32405,Ibirité,MG,-20.0214251,-44.0621506
12393,72150,Brasília,DF,-15.7934036,-47.8823172
12394,45012,Vitória da Conquista,BA,-14.8567487,-40.8414804
12395,58784,São José de Caiana,PB,-7.2495911,-38.2999416
12396,37212,Itumirim,MG,-21.28144815,-44.817281775128805
12397,55192,Santa Cruz do Capibaribe,PE,-7.948019,-36.206092
12398,89667,Piratuba,SC,-27.4215816,-51.7822762
12399,76926,Mirante da Serra,RO,-11.0321694,-62.6717012
12400,74919,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
12401,24007,Niterói,RJ,-22.8832371,-43.1154552
12402,63034,Juazeiro do Norte,CE,-7.2153453,-39.3153336
12403,12215,São José dos Campos,SP,-23.1860383,-45.8866816
12404,36404,Conselheiro Lafaiete,MG,-20.6596107,-43.785743
12405,68570,São Geraldo do Araguaia,PA,-6.394715,-48.559169
12406,33925,Ribeirão das Neves,MG,-19.7672898,-44.0875436
12407,77814,Araguaína,TO,-7.193241,-48.2018597
12408,19360,Santo Anastácio,SP,-21.974662,-51.652662
12409,75388,Trindade,GO,-16.6549924,-49.4876203
12410,87702,Paranavaí,PR,-23.08165,-52.461724
12411,27145,Barra do Piraí,RJ,-22.4703403,-43.8263256
12412,73250,Brasília,DF,-15.7934036,-47.8823172
12413,96290,Tavares,RS,-31.287471,-51.0897986
12414,70830,Brasília,DF,-15.7934036,-47.8823172
12415,31970,Belo Horizonte,MG,-19.9227318,-43.9450948
12416,13603,Araras,SP,-22.3569477,-47.3838889
12417,58985,Santana de Mangueira,PB,-7.5516523,-38.3367458
12418,26281,Nova Iguaçu,RJ,-22.7592175,-43.4508728
12419,37564,Borda da Mata,MG,-22.274167,-46.165278
12420,06863,Itapecerica da Serra,SP,-23.7176303,-46.8492435
12421,79742,Amandina,MS,-22.41961255,-53.601881177660744
12422,13076,Campinas,SP,-22.90556,-47.06083
12423,87005,Maringá,PR,-23.425269,-51.9382078
12424,80045,Curitiba,PR,-25.4295963,-49.2712724
12425,18086,Sorocaba,SP,-23.5003451,-47.4582864
12426,28178,Morro do Côco,RJ,-21.3776518,-41.3469526
12427,73820,Nova Roma,GO,-13.7393323,-46.8831607
12428,56795,Solidão,PE,-7.58112415,-37.65577677193418
12429,17605,Tupã,SP,-21.9349129,-50.5141255
12430,60341,Fortaleza,CE,-3.7304512,-38.5217989
12431,36920,Reduto,MG,-20.2442531,-41.9839974
12432,09410,Ribeirão Pires,SP,-23.7129388,-46.4150871
12433,24720,São Gonçalo,RJ,-22.8219014,-43.0309252
12434,38690,Formoso,MG,-14.9513078,-46.234247
12435,73754,Planaltina,GO,-15.4571536,-47.6089024
12436,30710,Belo Horizonte,MG,-19.9227318,-43.9450948
12437,74515,Goiânia,GO,-16.680882,-49.2532691
12438,74940,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
12439,29329,Cachoeiro de Itapemirim,ES,-20.848084,-41.11129
12440,86605,Rolândia,PR,-23.3119901,-51.3674145
12441,39437,Lontra,MG,-15.9034782,-44.3030383
12442,37795,Andradas,MG,-22.0680484,-46.5688976
12443,74984,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
12444,26112,Belford Roxo,RJ,-22.7667284,-43.4033603
12445,29062,Vitória,ES,-20.3200917,-40.3376682
12446,35688,Santa Terezinha de Minas,MG,-20.223,-44.39121495656882
12447,12509,Guaratinguetá,SP,-22.8057839,-45.1908926
12448,85170,Pinhão,PR,-25.6960895,-51.6566366
12449,58798,Nova Olinda,PB,-7.4782417,-38.0404379
12450,91450,Porto Alegre,RS,-30.0324999,-51.2303767
12451,88063,Florianópolis,SC,-27.5973002,-48.5496098
12452,74735,Goiânia,GO,-16.680882,-49.2532691
12453,27930,Macaé,RJ,-22.3712958,-41.7866922
12454,12307,Jacareí,SP,-23.30528,-45.96583
12455,85065,Guarapuava,PR,-25.3950986,-51.4622016
12456,19600,Rancharia,SP,-22.2294981,-50.8922333
12457,28980,Araruama,RJ,-22.8733203,-42.3428897
12458,58660,Juazeirinho,PB,-7.0688282,-36.5803059
12459,59612,Mossoró,RN,-5.1904332,-37.3443872
12460,44073,Feira de Santana,BA,-12.2578934,-38.9598047
12461,59066,Natal,RN,-5.805398,-35.2080905
12462,45420,Cairu,BA,-13.4860505,-39.0455744
12463,07953,Francisco Morato,SP,-23.2817308,-46.7448996
12464,95748,São José do Sul,RS,-29.537476,-51.4828905
12465,73330,Brasília,DF,-15.7934036,-47.8823172
12466,37137,Alfenas,MG,-21.4297405,-45.9479419
12467,53570,Abreu e Lima,PE,-7.900719,-34.898389
12468,94030,Gravataí,RS,-29.9440222,-50.9930938
12469,70876,Brasília,DF,-15.7934036,-47.8823172
12470,48611,Paulo Afonso,BA,-9.3991006,-38.226711
12471,74275,Goiânia,GO,-16.680882,-49.2532691
12472,79037,Campo Grande,MS,-20.4640173,-54.6162947
12473,42705,Lauro de Freitas,BA,-12.89242,-38.3127691
12474,62215,Ipaporanga,CE,-4.903227,-40.760079
12475,13278,Valinhos,SP,-22.97056,-46.99583
12476,11960,Eldorado,SP,-24.522583,-48.1093489
12477,86186,Cambé,PR,-23.2782035,-51.2779583
12478,05442,São Paulo,SP,-23.5506507,-46.6333824
12479,42703,Lauro de Freitas,BA,-12.89242,-38.3127691
12480,56180,Cabrobó,PE,-8.5083701,-39.3106961
12481,61629,Caucaia,CE,-3.7300563,-38.6593082
12482,16074,Araçatuba,SP,-21.207992,-50.4390225
12483,89209,Joinville,SC,-26.3044898,-48.8486726
12484,38950,Ibiá,MG,-19.4771843,-46.5386956
12485,96817,Santa Cruz do Sul,RS,-29.7141869,-52.4285914
12486,14025,Ribeirão Preto,SP,-21.178333,-47.8066671
12487,14860,Barrinha,SP,-21.1898849,-48.1550642
12488,11535,Cubatão,SP,-23.8857982,-46.4241869
12489,99687,Novo Xingu,RS,-27.7482333,-53.0629707
12490,31320,Belo Horizonte,MG,-19.9227318,-43.9450948
12491,35791,Curvelo,MG,-18.7571926,-44.4305993
12492,72151,Brasília,DF,-15.7934036,-47.8823172
12493,12323,Jacareí,SP,-23.30528,-45.96583
12494,57970,Novo Lino,AL,-8.941905,-35.664001
12495,29470,São José do Calçado,ES,-21.0271161,-41.654069
12496,46300,Caculé,BA,-14.4990734,-42.2233006
12497,50741,Recife,PE,-8.0584933,-34.8848193
12498,69800,Humaitá,AM,-7.5099404,-63.0248674
12499,45828,Eunápolis,BA,-16.3722412,-39.575704
12500,49046,Aracaju,SE,-10.9162061,-37.0774655
12501,05878,São Paulo,SP,-23.5506507,-46.6333824
12502,59106,Natal,RN,-5.805398,-35.2080905
12503,23904,Angra dos Reis,RJ,-23.0063966,-44.316326
12504,76877,Ariquemes,RO,-9.9076522,-63.033069
12505,77725,Colméia,TO,-8.734098,-48.7510897
12506,37563,Tocos do Moji,MG,-22.3706152,-46.0964763
12507,28685,Japuíba,RJ,-22.9752381,-44.2997449
12508,06729,Cotia,SP,-23.603889,-46.918889
12509,50730,Recife,PE,-8.0584933,-34.8848193
12510,28070,Campos dos Goytacazes,RJ,-21.7558619,-41.3326895
12511,44035,Feira de Santana,BA,-12.2578934,-38.9598047
12512,99400,Espumoso,RS,-28.7256962,-52.8453751
12513,68815,Curralinho,PA,-1.8137876,-49.7980165
12514,74369,Goiânia,GO,-16.680882,-49.2532691
12515,65730,Santo Antônio dos Lopes,MA,-4.866134,-44.365278
12516,11628,São Sebastião,SP,-23.8027866,-45.4070527
12517,44021,Feira de Santana,BA,-12.2578934,-38.9598047
12518,98670,Humaitá,RS,-27.5660564,-53.9719817
12519,79015,Campo Grande,MS,-20.4640173,-54.6162947
12520,24470,São Gonçalo,RJ,-22.8219014,-43.0309252
12521,38706,Patos de Minas,MG,-18.6041453,-46.5096698
12522,40455,Salvador,BA,-12.9822499,-38.4812772
12523,65924,Vila Nova dos Martírios,MA,-5.1879409,-48.1377908
12524,17047,Bauru,SP,-22.3218102,-49.0705863
12525,65608,Caxias,MA,-4.8654201,-43.353664
12526,78278,Lambari D'Oeste,MT,-15.3188455,-58.0046244
12527,86078,Londrina,PR,-23.3112878,-51.1595023
12528,54070,Jaboatão dos Guararapes,PE,-8.1752476,-34.9468716
12529,13035,Campinas,SP,-22.90556,-47.06083
12530,55608,Vitória de Santo Antão,PE,-8.1209019,-35.2944858
12531,40315,Salvador,BA,-12.9822499,-38.4812772
12532,16055,Araçatuba,SP,-21.207992,-50.4390225
12533,35530,Cláudio,MG,-20.4448485,-44.7655217
12534,25251,Duque de Caxias,RJ,-22.7896225,-43.309929
12535,15081,São José do Rio Preto,SP,-20.8125851,-49.3804212
12536,38720,Lagoa Formosa,MG,-18.7741896,-46.4082511
12537,89503,Caçador,SC,-26.77567,-51.0120041
12538,09603,São Bernardo do Campo,SP,-23.7080345,-46.5506747
12539,29630,Brejetuba,ES,-20.10724545,-41.29419956225513
12540,55410,São Benedito do Sul,PE,-8.812999999999999,-35.90125735294117
12541,96735,Barão do Triunfo,RS,-30.3909877,-51.7375349
12542,64885,Colônia do Gurguéia,PI,-8.183697,-43.793999
12543,88870,Orleans,SC,-28.3572698,-49.2872434
12544,27945,Macaé,RJ,-22.3712958,-41.7866922
12545,71015,Brasília,DF,-15.7934036,-47.8823172
12546,38980,Tapiraí,MG,-19.8882788,-46.0202739
12547,65710,Lago do Junco,MA,-4.6070838,-45.0530093
12548,77790,Nova Olinda,TO,-7.631712,-48.425232
12549,29706,Colatina,ES,-19.5346732,-40.6287836
12550,15703,Jales,SP,-20.2671767,-50.5492435
12551,41253,Salvador,BA,-12.9822499,-38.4812772
12552,68200,Alenquer,PA,-1.946229,-54.738355
12553,17601,Tupã,SP,-21.9349129,-50.5141255
12554,39570,Grão Mogol,MG,-16.5634214,-42.8929185
12555,74325,Goiânia,GO,-16.680882,-49.2532691
12556,64238,Cocal dos Alves,PI,-3.59964,-41.444741
12557,85901,Toledo,PR,-24.7222438,-53.7402476
12558,70755,Brasília,DF,-15.7934036,-47.8823172
12559,23931,Angra dos Reis,RJ,-23.0063966,-44.316326
12560,09671,São Bernardo do Campo,SP,-23.7080345,-46.5506747
12561,98850,Vitória das Missões,RS,-28.3525794,-54.4995706
12562,04776,São Paulo,SP,-23.5506507,-46.6333824
12563,18076,Sorocaba,SP,-23.5003451,-47.4582864
12564,62882,Horizonte,CE,-4.0964618,-38.4965574
12565,64290,Altos,PI,-5.0393915,-42.4611694
12566,39478,Matias Cardoso,MG,-14.8603106,-43.9212441
12567,74305,Goiânia,GO,-16.680882,-49.2532691
12568,35500,Divinópolis,MG,-20.1597921,-44.8739341
12569,65545,Milagres do Maranhão,MA,-3.5815605,-42.6080355
12570,26185,Belford Roxo,RJ,-22.7667284,-43.4033603
12571,39320,Ubaí,MG,-16.2925001,-44.7823835
12572,94500,Viamão,RS,-30.0819338,-51.0261927
12573,27185,Arrozal,RJ,-22.596665,-44.035784
12574,79380,Miranda,MS,-20.2401082,-56.3844728
12575,20061,Rio de Janeiro,RJ,-22.9110137,-43.2093727
12576,58870,Riacho dos Cavalos,PB,-6.4355877,-37.6560108
12577,76410,Campinorte,GO,-14.3104574,-49.1552173
12578,26321,Queimados,RJ,-22.7156978,-43.555754
12579,88332,Balneário Camboriú,SC,-26.9924395,-48.6339782
12580,72339,Brasília,DF,-15.7934036,-47.8823172
12581,88545,Palmeira,SC,-27.5797981,-50.1589086
12582,79410,Pedro Gomes,MS,-18.0990797,-54.550579
12583,93608,Estância Velha,RS,-29.6529666,-51.1719687
12584,69440,Anori,AM,-3.7435254,-61.6605203
12585,13804,Mogi Mirim,SP,-22.438499999999998,-46.99161305147059
12586,65145,Santa Rita,MA,-3.1411146,-44.3270285
12587,95275,Nova Pádua,RS,-29.0283514,-51.3075981
12588,59390,Lagoa Nova,RN,-6.0948803,-36.4704991
12589,35596,Esteios,MG,-19.98006175,-45.66468556885624
12590,69153,Parintins,AM,-2.6344567,-56.7319324
12591,12318,Jacareí,SP,-23.30528,-45.96583
12592,12297,Caçapava,SP,-23.099204,-45.707645
12593,42809,Camaçari,BA,-12.6998188,-38.3260762
12594,48580,Pedro Alexandre,BA,-10.0118695,-37.894739
12595,89206,Joinville,SC,-26.3044898,-48.8486726
12596,08537,Ferraz de Vasconcelos,SP,-23.541056,-46.37097
12597,46600,Tanhaçu,BA,-14.019662,-41.247271
12598,89015,Blumenau,SC,-26.9195567,-49.0658025
12599,62734,Campos Belos,CE,-3.8167404,-38.5911488
12600,59400,São Tomé,RN,-5.9726443,-36.0736804
12601,69096,Manaus,AM,-3.1316333,-59.9825041
12602,20535,Rio de Janeiro,RJ,-22.9110137,-43.2093727
12603,99032,Passo Fundo,RS,-28.2550598,-52.3966606
